Crime_ID,Crime_Type,Distance,School_ID
JA381713,1,0.22118769584232334,400094
JA381720,8,0.4916880793155146,609760
JA381686,6,0.38445494132475405,609704
JA381744,3,0.430833640207325,610381
JA381805,0,0.38473436753856227,609733
JA381747,1,0.3187652661247793,609728
JA381775,16,0.49804241687918627,609712
JA381799,0,0.17162511395667676,400113
JA381799,0,0.11713758529373523,400170
JA381847,15,0.3003500243566808,609723
JA381823,15,0.44324215758384783,400058
JA381811,15,0.48282286970404786,610566
JA381839,12,0.4790263467812899,609678
JA381470,12,0.4207705034707537,610518
JA381749,0,0.3967127099917312,400058
JA381749,0,0.45122593269223693,610499
JA381831,15,0.4298572637565123,400123
JA381722,9,0.3735624284869522,400119
JA381662,1,0.411994438828723,609723
JA381636,0,0.18947737556592828,610389
JA381860,2,0.10746286804290502,400169
JA381850,1,0.4648396746283295,610561
JA381850,1,0.36191367906447985,400097
JA381850,1,0.49195151522590724,610304
JA381908,6,0.051413885957299725,609722
JA381915,0,0.3317754135097358,610568
JA381906,2,0.42215636149436453,609726
JA381866,1,0.3215297392936335,609751
JA381900,2,0.2796205859803466,400123
JA381844,1,0.14217035336080547,609678
JA381813,1,0.4518585724847421,609726
JA381945,2,0.31517444776312536,610581
JA381892,4,0.49602431784757983,400171
JA381694,2,0.4564825810627075,610587
JA381922,8,0.4548458863577595,609711
JA381886,0,0.39965721239239255,400035
JA381887,12,0.3023583119727849,400127
JA381927,15,0.3146825594660307,400059
JA381927,15,0.49648778664430016,610566
JA381927,15,0.23151967460796605,610499
JA381963,2,0.4127011936168676,400091
JA381776,15,0.45674855582823976,610587
JA381953,15,0.16856362909300493,400157
JA381953,15,0.23332422336210207,610323
JA381944,6,0.45030903982089293,609780
JA381917,4,0.4340899085554715,400085
JA381951,0,0.3269029052700791,609692
JA381907,4,0.3159476638235064,400053
JA381907,4,0.3730995741397214,609740
JA381907,4,0.25281347106052365,400051
JA381973,2,0.3043179407649098,400035
JA381934,1,0.49064937415521775,400032
JA381909,2,0.424883148538482,400077
JA381957,6,0.37143322500107656,400161
JA381869,11,0.45910261553587356,609680
JA382005,0,0.41801563518019297,400127
JA381450,10,0.33487357480261914,610386
JA381989,1,0.07252737350687848,609682
JA381989,1,0.43878624928832816,610386
JA382034,6,0.1803413977986027,609729
JA382028,1,0.18128693435702778,609748
JA382007,7,0.27986277360615075,610244
JA381913,6,0.45648234336803306,610245
JA381913,6,0.2278537597674368,610518
JA381987,13,0.44835618860050025,609711
JA382081,11,0.16526912165194893,609769
JA381849,6,0.3042439806173107,610587
JA382027,0,0.4848744360283074,609727
JA382027,0,0.1907794951811969,400066
JA382071,13,0.2722006114978764,609712
JA382116,0,0.3169363791162375,400150
JA382135,2,0.30003856713095384,609750
JA382153,11,0.15986544512923956,400119
JA382206,2,0.12675580059371327,400124
JA382187,0,0.46068605102057536,610394
JA382195,0,0.05290401645529413,610566
JA382195,0,0.41073788414315276,610499
JA382338,0,0.2780363543095581,400032
JA382336,0,0.4707261674285604,609712
JA382346,2,0.19353751147470002,609709
JA382275,1,0.49134812303386527,610381
JA382275,1,0.40044926222438093,610380
JA382408,2,0.3332549173811624,609723
JA382304,2,0.37415573333134106,609694
JA382348,9,0.47412732925198614,609745
JA382386,7,0.4476006235681056,610567
JA381033,2,0.4528277266646473,609707
JA382505,0,0.02677105594833867,609783
JA382505,0,0.3999048251563729,400057
JA382534,2,0.45256978933223646,610580
JA382534,2,0.2602052789467529,400131
JA382501,9,0.4199777201909176,610580
JA382501,9,0.40268693776221826,609759
JA832263,9,0.37730440748702215,400032
JA382432,12,0.39084017726323256,400064
JA382432,12,0.36457177702406,609769
JA382882,1,0.46143783089656687,609695
JA382776,1,0.2941788203023061,610518
JA382844,1,0.21605312141085997,610394
JA383012,7,0.4954062508754029,609698
JA382990,1,0.4476768397072686,400085
JA383062,7,0.4956704203761167,610513
JA383062,7,0.45217693293558286,400066
JA383062,7,0.16547099077291086,400145
JA383040,0,0.445833946589649,609725
JA383092,1,0.491165489447792,610561
JA383092,1,0.2820337308323776,610304
JA383064,1,0.48323196549678954,400113
JA383064,1,0.43233150906170104,400170
JA383185,0,0.3734555931152774,609678
JA382219,0,0.4831461585913291,400098
JA382219,0,0.42224382859688636,400133
JA383131,2,0.4936560232463573,400034
JA383245,2,0.24489991577478104,609718
JA382602,1,0.13243857898856384,400098
JA382602,1,0.07981906474413743,400133
JA383345,0,0.2950727709103218,609728
JA381260,0,0.4706738896691094,400022
JA383708,0,0.24413902577441635,610394
JA383736,0,0.22892409656900106,400097
JA383736,0,0.21969505219562704,400142
JA383731,2,0.264813226840628,400157
JA383731,2,0.34645011388611224,610323
JA383885,9,0.26934134106291635,400064
JA383885,9,0.4843722726939794,609769
JA384128,2,0.35937979947637094,609715
JA384040,2,0.33991080417668507,400087
JA384255,0,0.49623228991801216,609738
JA384335,0,0.38227083142547585,400036
JA384381,12,0.38227083142547585,400036
JA384704,2,0.2452318826516594,609678
JA381855,0,0.4958426409941818,400058
JA384766,2,0.4179281238558923,609680
JA383967,0,0.387351679897787,609728
JA381408,9,0.31971333541076485,610394
JA381408,9,0.2763743652657945,400141
JA385117,2,0.49602431784757983,400171
JA385675,2,0.3376836082224568,609707
JA385605,0,0.3143466400844049,610394
JA385217,0,0.350128121497174,609746
JA380670,1,0.3743962087987151,400098
JA380670,1,0.31638356187463323,400133
JA382039,2,0.2040624097389624,400130
JA382015,2,0.2312500454840162,610547
JA382045,2,0.32491458321484806,609707
JA382044,6,0.17393343453294474,400128
JA382018,0,0.47104614317760546,609694
JA382008,2,0.39144570723579025,610244
JA382029,1,0.4711778086021109,610561
JA382029,1,0.3889281453245479,610571
JA382029,1,0.1882182399300814,610304
JA382096,2,0.23972486302272294,400128
JA382102,2,0.2704908215687671,609710
JA382076,7,0.22736529935812128,610571
JA359153,9,0.4739962824054748,400137
JA373454,1,0.24566809561935418,610244
JA373970,12,0.49662923869824427,400085
JA381845,12,0.42658378013013626,609679
JA385456,12,0.4211792484496588,610567
JA385456,12,0.4275317153128648,609705
JA386081,12,0.3367064136764778,609680
JA382101,1,0.38060587009030994,609680
JA382083,1,0.346057572415744,609709
JA382091,12,0.4586902818404121,610244
JA382251,4,0.4333463488307273,400129
JA382144,9,0.4373781487392192,610581
JA382165,2,0.3567468993146358,609711
JA382328,4,0.3444744731812768,400129
JA382337,15,0.14456702416396272,400056
JA382309,0,0.4151875692722043,400128
JA382339,9,0.17684378480918655,610518
JA382445,7,0.46335241236156427,609715
JA382474,6,0.24493656110590004,610581
JA382451,15,0.13191290629665703,400056
JA382494,6,0.436611693833112,400058
JA382463,11,0.3887360844033436,400113
JA382463,11,0.4194753402882666,400170
JA382440,17,0.11272877186912891,400102
JA382440,17,0.2013982779427206,400091
JA382363,0,0.3984650640715713,609691
JA382585,0,0.3890353977541216,400133
JA382553,15,0.14920264506553613,400128
JA382512,1,0.372983698598099,609768
JA382578,7,0.4644765480182369,609715
JA382531,16,0.3873183646603703,609704
JA382599,0,0.25575632515774543,400098
JA382599,0,0.14340230679309987,400133
JA382628,1,0.4893862189154509,609755
JA382670,4,0.41962714373212734,400130
JA382605,12,0.25575632515774543,400098
JA382605,12,0.14340230679309987,400133
JA382435,4,0.4651050978927258,609745
JA382661,0,0.38935443925962687,400010
JA382545,0,0.398361054962619,610563
JA382590,0,0.4990377760734288,609704
JA382739,8,0.4390800783109642,609682
JA382739,8,0.37206522784884705,610386
JA382692,0,0.24636507458996415,609735
JA382619,2,0.4409535011288646,400064
JA382715,2,0.20196015644025217,400032
JA382845,12,0.47470268359374157,400105
JA382845,12,0.4958457309248709,609754
JA382652,16,0.04016310818364859,400144
JA382862,1,0.42681269427975876,400105
JA382862,1,0.06923919251208929,609754
JA382832,0,0.3314870075439763,400125
JA382832,0,0.4235227634898155,400013
JA382685,1,0.4607149930918561,610568
JA382935,4,0.32909730878008414,400127
JA382940,0,0.27298130920682606,610381
JA382940,0,0.21167971724373008,610380
JA382695,7,0.015747247298305997,400175
JA382927,0,0.18143405518342737,610334
JA382948,4,0.33266690136460764,610566
JA382948,4,0.3993425761264932,400118
JA382954,15,0.21904212523538408,400128
JA382842,2,0.3866667346208649,610394
JA382842,2,0.20018376535243443,400141
JA382972,1,0.17081793336288778,609726
JA382871,9,0.44422915570445054,610567
JA382881,1,0.38791414503281646,609753
JA382616,7,0.38945826349989404,610543
JA382885,7,0.08455920672854197,609720
JA383026,6,0.39460122660688096,609726
JA383004,2,0.4661219346406487,400098
JA383004,2,0.42117994168255624,400133
JA383056,0,0.19917135512989204,400098
JA383056,0,0.22293326079996043,400133
JA382886,0,0.3586331505877276,609692
JA382758,2,0.3735624284869522,400119
JA383058,4,0.03922273677977602,400123
JA383086,7,0.06574424013566486,610334
JA383111,0,0.2314978052821239,400113
JA383111,0,0.2166400028729355,400170
JA383100,0,0.3390034221541964,400098
JA383100,0,0.3492377601197513,400133
JA383073,2,0.03160290185102531,400162
JA383085,1,0.20039805755361373,400124
JA383005,4,0.23751964850061963,609748
JA382608,15,0.3815892524938163,609733
JA382815,4,0.4147570872968006,400097
JA383166,0,0.49340162453551445,400133
JA382767,15,0.37331370309024636,609733
JA383163,0,0.1671581873283231,400098
JA383163,0,0.28756997994206585,400133
JA383165,0,0.48869415354125,400098
JA383165,0,0.43471790531717863,400133
JA383143,0,0.2969202121994957,609680
JA383167,12,0.49340162453551445,400133
JA383125,1,0.47554625077872364,400171
JA383125,1,0.19722362401713178,400147
JA383133,4,0.18834148905670084,609733
JA383200,1,0.23751352831749586,400127
JA383057,12,0.19917135512989204,400098
JA383057,12,0.22293326079996043,400133
JA383229,15,0.2938476701902202,400058
JA383130,4,0.2528672756982183,400058
JA383214,15,0.45341412296652817,609712
JA383112,0,0.4444182521286172,610394
JA383112,0,0.137608941907899,400141
JA383249,16,0.4946134296406007,610518
JA383252,9,0.18819020620395557,610573
JA383316,15,0.05678084621904405,400173
JA382875,4,0.48597299826915963,400106
JA383090,2,0.38567186029485373,609723
JA383277,4,0.07076361701422948,610565
JA383338,15,0.19386993594451446,400058
JA383339,14,0.36655693844977666,400056
JA383299,1,0.34952237028639005,400175
JA383301,2,0.34952237028639005,400175
JA383243,15,0.29469887702014985,400130
JA383151,2,0.1342045745093455,400058
JA383364,2,0.33500228884371674,400171
JA383384,15,0.45923774081235286,609728
JA383387,7,0.05495789615041035,609704
JA383319,12,0.26437889415850296,609733
JA383416,6,0.41231051773451016,400119
JA383416,6,0.333910238737065,400123
JA383328,15,0.3153603223213884,400123
JA383450,3,0.07155975056432669,400056
JA383410,1,0.49447966601352805,400127
JA383412,11,0.14754570922603,400113
JA383412,11,0.2363397524912106,400170
JA383428,7,0.3429129467173704,610580
JA383428,7,0.3431461881334674,400131
JA383428,7,0.41821544407330385,609759
JA383428,7,0.40615405696639145,400022
JA383463,2,0.4891804222838949,400170
JA383461,6,0.2746831442794189,400123
JA383448,12,0.04240453025340926,610558
JA383458,6,0.3903282789536057,400098
JA383458,6,0.48612963931112635,400133
JA383405,5,0.3493471809584766,400033
JA383480,1,0.3243724939216801,609679
JA382073,7,0.3959723990022506,609682
JA382073,7,0.34162062616472305,610386
JA383563,2,0.45196513324877524,400035
JA382568,7,0.2894768385241483,400175
JA383605,2,0.33689102061141185,400086
JA383605,2,0.3384559024221402,610506
JA383581,0,0.4046548573868435,400035
JA383578,9,0.4949527215015749,609680
JA383625,11,0.3645259510953918,609715
JA383587,9,0.22375870582531032,400141
JA383673,11,0.43579701036755325,609748
JA383673,11,0.3479118309311806,610357
JA383702,11,0.4087089931760155,400129
JA383609,0,0.4272852643790051,609728
JA383709,0,0.49200009180002274,400133
JA383744,0,0.4000006939564062,400077
JA383060,4,0.06380349968966825,400123
JA383756,0,0.10369176083177911,400094
JA383759,0,0.4869900239561595,609723
JA383738,0,0.024078338995143254,609674
JA383711,12,0.1528767539001389,400098
JA383711,12,0.051758259102436706,400133
JA383645,2,0.23640560173095818,609722
JA383857,0,0.46676933376241153,609740
JA383816,9,0.3121287397357437,610561
JA383816,9,0.17742329901431828,400097
JA383816,9,0.47898154253818825,400142
JA383910,12,0.49548918013045806,400117
JA383959,0,0.3449053860066019,610524
JA383964,12,0.3449053860066019,610524
JA383841,6,0.16932436048464172,400173
JA384075,0,0.29290140973470036,400098
JA384075,0,0.19061853728359543,400133
JA384010,0,0.4504973958542587,400175
JA384010,0,0.4031810772739225,610573
JA384154,0,0.3638666149398954,400113
JA384154,0,0.4481780544330618,400170
JA384177,0,0.3638666149398954,400113
JA384177,0,0.4481780544330618,400170
JA384166,6,0.44487917902481255,609712
JA383199,1,0.28680738585296084,609780
JA384307,0,0.13499539060248086,610334
JA384445,0,0.2725198463301413,400141
JA384433,1,0.4545506231140868,400134
JA383950,0,0.1634894185694736,400098
JA383950,0,0.28330092544819757,400133
JA384598,2,0.1988041975477896,610357
JA384369,6,0.27644828142054256,400055
JA384369,6,0.40915773639330655,610529
JA383007,9,0.414420801672078,400172
JA383305,4,0.4072013033902048,400172
JA384997,1,0.45784980835269795,400124
JA382615,8,0.27562394816466146,400117
JA383942,0,0.4949247626441884,400124
JA383942,0,0.15966475974139216,400087
JA383942,0,0.46761079370785413,609676
JA385977,8,0.42247115736984586,609724
JA385449,0,0.28942392617393875,400098
JA385449,0,0.26614197840348736,400133
JA385557,0,0.3903282789536057,400098
JA385557,0,0.48612963931112635,400133
JA385549,0,0.4047643063548708,609751
JA385460,0,0.23790581936055374,400135
JA386804,0,0.316090975711137,400035
JA386854,6,0.44996590679259335,609728
JA386915,0,0.1253150553366261,609768
JA386925,12,0.45657166449877734,609704
JA387762,9,0.1706088687697149,610573
JA388324,0,0.16131707675019388,400055
JA388324,0,0.3254644477789953,610529
JA390590,7,0.4724517403284703,609709
JA383393,20,0.4585013691774346,609727
JA383393,20,0.1559832183644008,400066
JA383451,7,0.29308753183685454,400176
JA383502,15,0.03536297273695299,610566
JA383502,15,0.42499475564107364,610499
JA383507,1,0.41774598881109054,400077
JA131707,4,0.30745907039624615,400056
JA164539,4,0.14844285046356034,609780
JA185488,4,0.19298129481964588,610394
JA185488,4,0.3713759663581454,400141
JA187713,7,0.4943875731720862,609726
JA234044,0,0.21183580232615953,400135
JA271001,17,0.29573187916943827,609708
JA365234,12,0.1671581873283231,400098
JA365234,12,0.28756997994206585,400133
JA369483,0,0.3893331471029047,609680
JA371857,6,0.4404776040314868,400128
JA371976,3,0.4882408079121535,610570
JA375137,1,0.40017723371242886,400129
JA378502,0,0.40212861716617443,400128
JA381112,7,0.32033689840265195,609678
JA383754,9,0.41183773570130383,400059
JA383533,6,0.3954866134393151,609737
JA383501,0,0.40175084831375335,610518
JA383475,1,0.4614640715439921,610518
JA383513,1,0.4725220008359276,609712
JA383531,2,0.11985676271169705,610567
JA383516,12,0.27712367844258506,400098
JA383516,12,0.3371535164320637,400133
JA383505,1,0.22301072835575322,400056
JA383565,2,0.38999614301379576,609711
JA383571,6,0.38999614301379576,609711
JA383522,17,0.38603408922873794,609726
JA383567,2,0.2704908215687671,609710
JA383557,1,0.39012132133307353,400129
JA383595,0,0.4905498209838646,609678
JA383562,1,0.2627019166246439,400098
JA383562,1,0.171220961741231,400133
JA383574,1,0.35354573418141866,610570
JA383579,11,0.3865974476976976,609729
JA383640,6,0.12856510431458984,400124
JA383700,8,0.30805867157851097,400169
JA383615,0,0.33796468061060275,400036
JA383681,6,0.11826389800147022,609698
JA383600,1,0.3279656329766154,400033
JA383683,6,0.34998932297976887,400130
JA383628,9,0.24564272986829447,400157
JA383628,9,0.3349872306353892,610323
JA383808,0,0.4284046228462352,609678
JA383723,8,0.48950835370149065,609722
JA383631,1,0.349574259059311,610518
JA383668,0,0.34386602801026667,609755
JA383788,7,0.07442989055606695,610547
JA383860,0,0.4461836242520388,400172
JA383730,1,0.4152245509017668,609722
JA383813,6,0.42045535302295867,610563
JA383690,1,0.45541201021224326,400128
JA383870,4,0.42951136180229854,400059
JA383870,4,0.4999717612505931,400058
JA383870,4,0.3624714718653736,610499
JA383564,4,0.37369614339203844,400106
JA383564,4,0.14574703649202705,400086
JA383564,4,0.04544804248295451,610506
JA383630,4,0.37489451644995886,400035
JA383880,0,0.2255208420099617,610581
JA383830,15,0.349574259059311,610518
JA383907,15,0.4165127085027523,400128
JA383789,4,0.43797182088291414,400059
JA383789,4,0.13266425797338077,610566
JA383789,4,0.351652315902567,610499
JA383931,0,0.15139458515332768,400098
JA383931,0,0.04909407773837009,400133
JA383635,1,0.37423388061209534,400117
JA383882,0,0.2789264524145348,400010
JA383839,1,0.3362311334503343,609712
JA383981,12,0.1528767539001389,400098
JA383981,12,0.051758259102436706,400133
JA383953,0,0.4351153172543865,400035
JA383973,0,0.4893862189154509,609755
JA383873,6,0.17171771847605646,400157
JA383873,6,0.2835870934031352,610323
JA384023,6,0.2777684987405706,609751
JA383805,9,0.42428414167612427,609748
JA383805,9,0.25175744706601066,610357
JA383569,2,0.32122987796055147,610394
JA383569,2,0.3732788654253583,400141
JA383955,14,0.4136188687212084,610558
JA384033,6,0.28038374395540816,400175
JA384091,0,0.22653271703214695,609738
JA384034,1,0.47138205575760206,400119
JA383988,11,0.4774580246386108,609766
JA384064,7,0.3088492131347707,609756
JA384064,7,0.3857470636976489,400179
JA383802,0,0.43311681593875945,610543
JA384133,22,0.39428269956433554,400128
JA383984,1,0.46444672738329346,609705
JA383753,2,0.3809869584081873,400033
JA384119,1,0.4409535011288646,400064
JA384145,12,0.24416749391544842,400053
JA384145,12,0.42218506412380274,400055
JA384145,12,0.3506177537741136,610529
JA384145,12,0.4537525947047482,400051
JA384125,11,0.46681839624460203,400118
JA384228,2,0.4286724692461492,609708
JA384081,8,0.30014467096593406,610391
JA384104,4,0.16427828943656664,609707
JA384272,1,0.35838566553514417,400106
JA384141,1,0.44909750417333494,610513
JA384165,0,0.40159686258029703,609746
JA384303,0,0.47198678541420025,400013
JA384296,0,0.33988194679528905,400098
JA384296,0,0.3510662710085387,400133
JA384305,6,0.21385943136443233,400036
JA384321,7,0.46611420874578796,400173
JA384349,2,0.40331329595394455,400175
JA384210,4,0.3120996167587688,400175
JA384308,0,0.06574424013566486,610334
JA384257,1,0.43017001711446684,609760
JA384093,4,0.35700134849694676,609691
JA384212,4,0.16560894706748489,609751
JA384376,1,0.47603274292982806,609751
JA384101,1,0.38662709830676784,400161
JA384410,12,0.4958798801472264,400010
JA384391,1,0.41488649330431904,400077
JA384427,12,0.4948881871680018,400150
JA384385,8,0.38143312123849565,610391
JA384365,0,0.30855027095357096,400064
JA384418,1,0.3947141372024572,610304
JA384241,1,0.3641170340139232,610245
JA384492,11,0.14679562315383113,609678
JA384491,6,0.3255006354370494,609783
JA384491,6,0.11967105556225446,400057
JA384466,0,0.3417615638038772,609691
JA384442,1,0.47681424970554415,400162
JA384362,12,0.3202129858834639,609716
JA384435,4,0.22648174020641365,400094
JA384505,4,0.24268673373812394,400094
JA384497,0,0.3417615638038772,609691
JA384214,4,0.4114759013089409,400119
JA384490,15,0.3581609272135709,609725
JA384361,1,0.46153602541976796,400058
JA384353,1,0.32872817225886874,609749
JA384301,0,0.3586331505877276,609692
JA384450,6,0.46734331609628105,609715
JA384610,6,0.3327216934884218,400061
JA384610,6,0.4229101071245203,400062
JA384572,0,0.14754570922603,400113
JA384572,0,0.2363397524912106,400170
JA384046,0,0.0811678372005976,400131
JA384046,0,0.3963507571797622,400022
JA384460,0,0.27212035340789975,400173
JA384593,1,0.2707863923438245,609691
JA384487,1,0.4299068926671097,609674
JA384394,0,0.31723494983330447,400169
JA384583,3,0.44260193808728787,400059
JA383875,0,0.4344435445665277,610580
JA383875,0,0.3740418189497773,609759
JA384203,0,0.4074512795737388,400098
JA384203,0,0.3804634135266086,400133
JA384607,16,0.4018711037713419,400059
JA384607,16,0.36434229450529887,609722
JA384607,16,0.4405398510094664,610499
JA384372,9,0.48235281188740925,610513
JA384372,9,0.2461450942527921,400066
JA384372,9,0.3234537769811447,400145
JA384618,6,0.4268746949712591,400123
JA384582,13,0.395598247402939,400128
JA384515,1,0.23528019043519485,400098
JA384515,1,0.15649943152113557,400133
JA384584,0,0.46803607834059496,609764
JA384562,1,0.38859480977047384,400118
JA384710,6,0.43410240645413944,609691
JA384547,9,0.1290198569921688,610394
JA384547,9,0.4867085888741523,400141
JA384192,1,0.2903247903703112,400102
JA384192,1,0.27020399470935186,400091
JA384693,15,0.10423255860380726,610565
JA384726,12,0.41073667403235226,400010
JA384729,11,0.3340338596851715,609749
JA384627,1,0.15024451330329272,610566
JA384760,15,0.15045153993709923,400056
JA384694,4,0.289687984599159,609753
JA384727,7,0.26632267760757744,400119
JA384763,0,0.2812294878595982,609680
JA385512,0,0.2026095128459753,609766
JA384682,18,0.21124479235137916,400123
JA384711,1,0.49191363808181554,610587
JA384736,1,0.34053616203557874,400118
JA384684,4,0.4701328748529295,400150
JA384797,15,0.14564908636401222,400128
JA384765,4,0.20471060603329513,400077
JA384461,15,0.2340712475307355,609713
JA383560,1,0.38433848445787766,609712
JA384485,0,0.2090615992659543,400129
JA384849,0,0.25841446390098194,400125
JA384849,0,0.32478593183535504,400013
JA384882,21,0.25336527449757973,609751
JA384803,1,0.37076298818671594,610565
JA384832,1,0.3747646794260373,610245
JA384832,1,0.4630166965466882,400127
JA384883,0,0.2296670373929727,610580
JA384883,0,0.1836903279029932,609759
JA384885,0,0.42012892487163117,610581
JA384889,2,0.06317990705117033,610518
JA384844,16,0.34968242468745053,609745
JA384310,7,0.10552894510182029,609715
JA384897,9,0.3509663362251282,400171
JA384864,7,0.311160942771803,609709
JA384879,4,0.4486707344206143,609678
JA384794,2,0.41393434104041826,400161
JA384891,1,0.22836371134091166,609755
JA384903,1,0.1944221862673192,610587
JA384887,0,0.1528767539001389,400098
JA384887,0,0.051758259102436706,400133
JA384965,16,0.21054357293369644,610244
JA384944,13,0.38266893693349935,609733
JA384881,7,0.41438081055981696,609751
JA384801,2,0.4215824411371818,400061
JA384801,2,0.467014062991476,400062
JA385000,11,0.45102222153884886,400102
JA385000,11,0.3388942711464231,400091
JA384723,0,0.34930013117451697,610580
JA384723,0,0.2722057375143699,609759
JA384851,4,0.2592966966782725,400143
JA384851,4,0.20523370379491643,609693
JA385031,11,0.32791871127358385,609708
JA385063,2,0.2008153429552792,609733
JA385062,2,0.2008153429552792,609733
JA385106,0,0.3560038054013648,400104
JA385106,0,0.46129455490364346,400164
JA385197,7,0.3453718909074965,610513
JA385197,7,0.3686053025402019,400145
JA385201,12,0.3453718909074965,610513
JA385201,12,0.3686053025402019,400145
JA385233,12,0.32331972078281024,400098
JA385233,12,0.40695300366634796,400133
JA385067,6,0.22013513659650258,400061
JA385067,6,0.3275983666225469,400062
JA384206,1,0.26799621987893,610566
JA384206,1,0.3956415940123133,610499
JA385251,0,0.30509476322878826,610357
JA385323,11,0.2522557762739385,609691
JA385441,2,0.2530241711716619,400144
JA385378,1,0.38870739353121475,610245
JA385378,1,0.43367809170778304,400127
JA385448,6,0.47328538340510506,400102
JA385448,6,0.35503266101684144,400091
JA384815,17,0.32776149056738596,610386
JA385457,2,0.3643617303267054,400056
JA383866,4,0.4719834678058497,400131
JA385564,9,0.11002531748062716,400162
JA385579,0,0.15139458515332768,400098
JA385579,0,0.04909407773837009,400133
JA384840,0,0.313711947931573,400105
JA385680,2,0.33938081365605255,400022
JA385646,12,0.15894384411418883,400053
JA385646,12,0.3435250300996713,609740
JA385775,0,0.32595605187152443,400124
JA385775,0,0.364700660718625,400087
JA385775,0,0.37576105316074065,609676
JA385789,2,0.43191038480606625,400051
JA384842,0,0.49986677995964424,400059
JA384842,0,0.2176187271858403,610566
JA384842,0,0.4373756012599218,610499
JA384597,9,0.42520105727134294,610334
JA385723,2,0.12163520390140342,400131
JA385863,0,0.42269435494237967,400135
JA385859,6,0.42311896194241244,609724
JA385821,6,0.18128693435702778,609748
JA385398,0,0.28505502912920155,400022
JA386110,1,0.3807432150714353,610381
JA386110,1,0.28053938518352217,610380
JA384456,1,0.22069589176462198,400129
JA386270,1,0.20926036511741458,609705
JA384748,11,0.3764369365768214,400064
JA384816,0,0.12772897131315006,400098
JA384816,0,0.017268907009830248,400133
JA386336,0,0.315386092588381,400172
JA386025,19,0.029243948805220254,400033
JA386425,0,0.3940770930046436,400129
JA386576,0,0.23754762331405546,609724
JA386782,0,0.48831362021459496,400143
JA387112,7,0.3656221953158714,609679
JA387350,0,0.437550416750017,609740
JA387535,6,0.20607758200043083,609732
JA387878,12,0.46917301845973974,400113
JA388097,0,0.4866582122534019,400127
JA388378,2,0.12884314249579326,609730
JA388378,2,0.11096254057429118,610390
JA391111,12,0.43094225537892716,400141
JA383520,20,0.39842482155381886,400053
JA383520,20,0.23217571886023008,400055
JA383520,20,0.09760770687334576,610529
JA384701,20,0.34067756135109617,610570
JA367449,1,0.36633767672022316,610570
JA368883,7,0.3424824864928291,610581
JA375567,6,0.2974424542759751,400128
JA376034,3,0.3008547979762905,400129
JA376716,0,0.1528767539001389,400098
JA376716,0,0.051758259102436706,400133
JA377078,0,0.246961976035256,609727
JA377177,0,0.26636543196807,610563
JA377319,0,0.1528767539001389,400098
JA377319,0,0.051758259102436706,400133
JA377366,0,0.26482607934995345,400105
JA377366,0,0.4322274777448313,609754
JA377679,6,0.23367142950134098,609704
JA377906,8,0.44559520880527825,400129
JA378121,6,0.4477374148547911,400128
JA378233,8,0.1636142948487061,400098
JA378233,8,0.14774310610755703,400133
JA378762,0,0.1636142948487061,400098
JA378762,0,0.14774310610755703,400133
JA378873,6,0.26726138004908034,400128
JA378808,1,0.4306255844492442,400157
JA379003,8,0.34880842422739194,610513
JA379428,0,0.2911724615391914,400055
JA379428,0,0.24452200681482048,610529
JA380268,6,0.4410821301409546,610570
JA380259,0,0.1636142948487061,400098
JA380259,0,0.14774310610755703,400133
JA380875,8,0.12675580059371327,400124
JA381269,0,0.15139458515332768,400098
JA381269,0,0.04909407773837009,400133
JA381211,0,0.1305384392582752,400098
JA381211,0,0.07318051639871646,400133
JA381481,0,0.14754570922603,400113
JA381481,0,0.2363397524912106,400170
JA381970,8,0.274568482602407,400128
JA382117,0,0.40688943089699786,609738
JA382517,0,0.25269682796092835,400036
JA382401,4,0.3865586576698752,609710
JA382741,6,0.49602431784757983,400171
JA382851,0,0.4271841340588169,400113
JA381828,0,0.4566818738474981,400022
JA383344,12,0.47559873017655896,609692
JA383906,0,0.4644955579784764,400113
JA383906,0,0.37473047757992745,400170
JA384074,0,0.1305384392582752,400098
JA384074,0,0.07318051639871646,400133
JA384217,0,0.1528767539001389,400098
JA384217,0,0.051758259102436706,400133
JA384397,0,0.3852421861814615,609682
JA386765,0,0.1692922397778518,400058
JA387858,2,0.4088016669693138,609698
JA387874,0,0.4184330538963589,400143
JA387874,0,0.3038770714127091,609693
JA388627,0,0.1186408194890383,400129
JA388140,12,0.4976340974911802,400032
JA388676,2,0.2959943920983747,400131
JA388676,2,0.10590895208663902,400022
JA394776,1,0.30645029941639157,609732
JA389404,0,0.3395669559445663,610564
JA389583,0,0.44956673571091055,609680
JA389895,0,0.4023475483180293,609727
JA389895,0,0.44717965331803006,609754
JA390001,2,0.48590585180772977,400128
JA390326,6,0.4392352571886901,400173
JA390391,0,0.28251247835031734,400130
JA390409,12,0.43342029855733843,610581
JA390464,0,0.19272459346893997,400172
JA390543,12,0.07989463688051286,400098
JA390543,12,0.13719246584395178,400133
JA390689,2,0.4514061989960885,400064
JA390689,2,0.4887113489365262,609769
JA391014,5,0.40982341150594215,400123
JA391159,0,0.20567587306617927,400035
JA390669,0,0.10820101910950612,609730
JA390669,0,0.21634982587711904,610390
JA391247,11,0.4424714029854709,400059
JA391247,11,0.37754964266632957,609722
JA391752,2,0.20604890115641186,400098
